DATAFLOW,LAST UPDATE,freq,unit,tra_infr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PL,2021,37474,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PT,2012,3239.1,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PT,2013,3242.200,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PT,2014,3244.100,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PT,2015,3244.100,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PT,2016,3244.100,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PT,2017,3244.100,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PT,2018,3244.100,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PT,2019,3224.190,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PT,2020,3224.190,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PT,2021,3225.111,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RO,2012,20077,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RO,2013,20284,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RO,2014,20241,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RO,2015,20155,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RO,2016,20157,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RO,2017,20144,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RO,2018,20104,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RO,2019,20079,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RO,2020,20071,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RO,2021,20065,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RS,2013,5541,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RS,2014,5477,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RS,2015,5392,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RS,2016,5392,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RS,2017,5374,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RS,2019,5331,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,RS,2020,4928,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SE,2012,15633,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SE,2013,15468,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SE,2014,15370,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SE,2015,15424,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SE,2016,15459,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SE,2017,15568,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SE,2018,15571,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SE,2019,15542,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SE,2020,15557,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SE,2021,15543,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SI,2012,2177,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SI,2013,2178,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SI,2014,2178,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SI,2015,2178,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SI,2016,2178,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SI,2017,2178,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SI,2018,2178,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SI,2019,2178,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SI,2020,2178,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SI,2021,2178,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,SK,2012,3631,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,TR,2012,11536,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,TR,2013,11617,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,TR,2014,12053,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,TR,2015,12099,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,TR,2016,12099,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,TR,2017,12175,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,TR,2018,12307,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,TR,2019,12370,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,UK,2012,31764,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,UK,2013,31781,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,UK,2014,31809,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,UK,2015,31883,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,UK,2016,31910,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,UK,2017,31727,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,UK,2018,31780,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,UK,2019,31907,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,UK,2020,31940,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,UK,2021,31898,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,XK,2017,440,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,XK,2018,440,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,XK,2019,440,
