DATAFLOW,LAST UPDATE,freq,citizen,sex,unit,age,asyl_app,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LI,2019,40,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LI,2020,25,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LI,2021,80,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2010,370,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2011,405,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2012,560,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2013,250,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2014,385,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2015,275,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2016,415,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2017,520,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2018,385,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2019,625,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2020,260,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LT,2021,3905,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2011,1915,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2012,2000,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2013,990,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2014,1030,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2015,2360,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2016,2065,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2017,2320,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2018,2225,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2019,2200,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2020,1295,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LU,2021,1365,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2010,60,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2011,335,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2012,190,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2013,185,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2014,365,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2015,330,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2016,345,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2017,355,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2018,175,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2019,180,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2020,145,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LV,2021,580,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ME,2018,3100,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ME,2019,1920,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ME,2020,540,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ME,2021,270,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2010,145,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2011,1865,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2012,2060,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2013,2200,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2014,1275,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2015,1695,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2016,1735,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2017,1610,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2018,2035,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2019,4015,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2020,2410,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,MT,2021,1200,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2010,13290,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2011,11560,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2012,9660,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2013,9815,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2014,21780,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2015,43035,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2016,19285,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2017,16090,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2018,20465,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2019,22485,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2020,13660,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NL,2021,24725,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2010,9270,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2011,8520,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2012,9210,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2013,11430,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2014,10910,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2015,30475,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2016,3245,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2017,3350,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2018,2530,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2019,2165,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2020,1325,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,NO,2021,1595,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2010,4330,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2011,4985,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2012,9175,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2013,13970,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2014,5610,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2015,10255,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2016,9780,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2017,3005,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2018,2405,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2019,2765,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2020,1510,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PL,2021,6240,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2010,155,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2011,275,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2012,290,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2013,500,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2014,440,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2015,870,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2016,710,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2017,1015,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2018,1240,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2019,1735,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2020,900,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,PT,2021,1350,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2011,1695,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2012,2420,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2013,1405,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2014,1500,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2015,1225,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2016,1855,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2017,4700,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2018,1945,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2019,2455,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2020,6025,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,RO,2021,9065,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2010,31785,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2011,29630,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2012,43835,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2013,49230,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2014,74980,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2015,156115,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2016,22335,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2017,22190,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2018,18075,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2019,23125,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2020,13595,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SE,2021,10145,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2010,195,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2011,305,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2012,260,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2013,240,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2014,355,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2015,260,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2016,1265,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2017,1435,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2018,2800,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2019,3615,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2020,3465,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SI,2021,5220,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2010,315,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2011,320,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2012,550,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2013,290,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2014,230,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2015,270,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2016,100,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2017,150,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2018,155,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2019,215,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2020,265,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,SK,2021,330,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,UK,2010,22615,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,UK,2011,25870,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,UK,2012,27885,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,UK,2013,29640,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,UK,2014,32120,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,UK,2015,39720,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,UK,2016,39240,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,UK,2017,34355,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,UK,2018,38400,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,UK,2019,44250,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,AT,2021,2010,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,BE,2021,5425,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,BG,2021,100,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,CH,2021,1630,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,CZ,2021,350,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,DE,2021,42450,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,EE,2021,5,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,EL,2021,5695,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,ES,2021,3245,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,FI,2021,1155,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,FR,2021,16605,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,HR,2021,75,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,HU,2021,0,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,IE,2021,40,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,IS,2021,0,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,IT,2021,8410,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,LI,2021,0,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,LT,2021,45,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,LU,2021,45,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,LV,2021,35,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,ME,2021,0,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,MT,2021,40,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,NL,2021,1810,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,NO,2021,60,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,PL,2021,1560,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,PT,2021,5,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,RO,2021,515,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,SI,2021,45,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,SSEQ,SK,2021,15,
